Date,Open,High,Low,Close,Volume
2023-01-01,1000.0,1000.0,1000.0,1000.0,1.0
2023-01-02,999.9969066437716,999.9969066437716,999.9969066437716,999.9969066437716,1.0
2023-01-03,999.9876265750864,999.9876265750864,999.9876265750864,999.9876265750864,1.0
2023-01-04,999.9721597939446,999.9721597939446,999.9721597939446,999.9721597939446,1.0
2023-01-05,999.950506300346,999.950506300346,999.950506300346,999.950506300346,1.0
2023-01-06,999.9226660942905,999.9226660942905,999.9226660942905,999.9226660942905,1.0
2023-01-07,999.8886391757784,999.8886391757784,999.8886391757784,999.8886391757784,1.0
2023-01-08,999.8484255448095,999.8484255448095,999.8484255448095,999.8484255448095,1.0
2023-01-09,999.8020252013838,999.8020252013838,999.8020252013838,999.8020252013838,1.0
2023-01-10,999.7494381455014,999.7494381455014,999.7494381455014,999.7494381455014,1.0
2023-01-11,999.6906643771622,999.6906643771622,999.6906643771622,999.6906643771622,1.0
2023-01-12,999.6257038963663,999.6257038963663,999.6257038963663,999.6257038963663,1.0
2023-01-13,999.5545567031136,999.5545567031136,999.5545567031136,999.5545567031136,1.0
2023-01-14,999.4772227974041,999.4772227974041,999.4772227974041,999.4772227974041,1.0
2023-01-15,999.393702179238,999.393702179238,999.393702179238,999.393702179238,1.0
2023-01-16,999.3039948486149,999.3039948486149,999.3039948486149,999.3039948486149,1.0
2023-01-17,999.2081008055352,999.2081008055352,999.2081008055352,999.2081008055352,1.0
2023-01-18,999.1060200499987,999.1060200499987,999.1060200499987,999.1060200499987,1.0
2023-01-19,998.9977525820055,998.9977525820055,998.9977525820055,998.9977525820055,1.0
2023-01-20,998.8832984015555,998.8832984015555,998.8832984015555,998.8832984015555,1.0
2023-01-21,998.7626575086488,998.7626575086488,998.7626575086488,998.7626575086488,1.0
2023-01-22,998.6358299032853,998.6358299032853,998.6358299032853,998.6358299032853,1.0
2023-01-23,998.502815585465,998.502815585465,998.502815585465,998.502815585465,1.0
2023-01-24,998.363614555188,998.363614555188,998.363614555188,998.363614555188,1.0
2023-01-25,998.2182268124542,998.2182268124542,998.2182268124542,998.2182268124542,1.0
2023-01-26,998.0666523572637,998.0666523572637,998.0666523572637,998.0666523572637,1.0
2023-01-27,997.9088911896164,997.9088911896164,997.9088911896164,997.9088911896164,1.0
2023-01-28,997.7449433095123,997.7449433095123,997.7449433095123,997.7449433095123,1.0
2023-01-29,997.5748087169516,997.5748087169516,997.5748087169516,997.5748087169516,1.0
2023-01-30,997.3984874119341,997.3984874119341,997.3984874119341,997.3984874119341,1.0
2023-01-31,997.2159793944597,997.2159793944597,997.2159793944597,997.2159793944597,1.0
2023-02-01,997.0272846645287,997.0272846645287,997.0272846645287,997.0272846645287,1.0
2023-02-02,996.8324032221409,996.8324032221409,996.8324032221409,996.8324032221409,1.0
2023-02-03,996.6313350672963,996.6313350672963,996.6313350672963,996.6313350672963,1.0
2023-02-04,996.4240801999949,996.4240801999949,996.4240801999949,996.4240801999949,1.0
2023-02-05,996.2106386202369,996.2106386202369,996.2106386202369,996.2106386202369,1.0
2023-02-06,995.9910103280221,995.9910103280221,995.9910103280221,995.9910103280221,1.0
2023-02-07,995.7651953233504,995.7651953233504,995.7651953233504,995.7651953233504,1.0
2023-02-08,995.5331936062221,995.5331936062221,995.5331936062221,995.5331936062221,1.0
2023-02-09,995.295005176637,995.295005176637,995.295005176637,995.295005176637,1.0
2023-02-10,995.0506300345951,995.0506300345951,995.0506300345951,995.0506300345951,1.0
2023-02-11,994.8000681800964,994.8000681800964,994.8000681800964,994.8000681800964,1.0
2023-02-12,994.5433196131411,994.5433196131411,994.5433196131411,994.5433196131411,1.0
2023-02-13,994.280384333729,994.280384333729,994.280384333729,994.280384333729,1.0
2023-02-14,994.0112623418601,994.0112623418601,994.0112623418601,994.0112623418601,1.0
2023-02-15,993.7359536375344,993.7359536375344,993.7359536375344,993.7359536375344,1.0
2023-02-16,993.454458220752,993.454458220752,993.454458220752,993.454458220752,1.0
2023-02-17,993.1667760915128,993.1667760915128,993.1667760915128,993.1667760915128,1.0
2023-02-18,992.8729072498169,992.8729072498169,992.8729072498169,992.8729072498169,1.0
2023-02-19,992.5728516956642,992.5728516956642,992.5728516956642,992.5728516956642,1.0
2023-02-20,992.2666094290548,992.2666094290548,992.2666094290548,992.2666094290548,1.0
2023-02-21,991.9541804499886,991.9541804499886,991.9541804499886,991.9541804499886,1.0
2023-02-22,991.6355647584656,991.6355647584656,991.6355647584656,991.6355647584656,1.0
2023-02-23,991.310762354486,991.310762354486,991.310762354486,991.310762354486,1.0
2023-02-24,990.9797732380496,990.9797732380496,990.9797732380496,990.9797732380496,1.0
2023-02-25,990.6425974091563,990.6425974091563,990.6425974091563,990.6425974091563,1.0
2023-02-26,990.2992348678064,990.2992348678064,990.2992348678064,990.2992348678064,1.0
2023-02-27,989.9496856139997,989.9496856139997,989.9496856139997,989.9496856139997,1.0
2023-02-28,989.5939496477362,989.5939496477362,989.5939496477362,989.5939496477362,1.0
2023-03-01,989.2320269690159,989.2320269690159,989.2320269690159,989.2320269690159,1.0
2023-03-02,988.863917577839,988.863917577839,988.863917577839,988.863917577839,1.0
2023-03-03,988.4896214742053,988.4896214742053,988.4896214742053,988.4896214742053,1.0
2023-03-04,988.1091386581147,988.1091386581147,988.1091386581147,988.1091386581147,1.0
2023-03-05,987.7224691295675,987.7224691295675,987.7224691295675,987.7224691295675,1.0
2023-03-06,987.3296128885634,987.3296128885634,987.3296128885634,987.3296128885634,1.0
2023-03-07,986.9305699351027,986.9305699351027,986.9305699351027,986.9305699351027,1.0
2023-03-08,986.5253402691851,986.5253402691851,986.5253402691851,986.5253402691851,1.0
2023-03-09,986.1139238908108,986.1139238908108,986.1139238908108,986.1139238908108,1.0
2023-03-10,985.6963207999798,985.6963207999798,985.6963207999798,985.6963207999798,1.0
2023-03-11,985.272530996692,985.272530996692,985.272530996692,985.272530996692,1.0
2023-03-12,984.8425544809475,984.8425544809475,984.8425544809475,984.8425544809475,1.0
2023-03-13,984.4063912527462,984.4063912527462,984.4063912527462,984.4063912527462,1.0
2023-03-14,983.964041312088,983.964041312088,983.964041312088,983.964041312088,1.0
2023-03-15,983.5155046589732,983.5155046589732,983.5155046589732,983.5155046589732,1.0
2023-03-16,983.0607812934016,983.0607812934016,983.0607812934016,983.0607812934016,1.0
2023-03-17,982.5998712153734,982.5998712153734,982.5998712153734,982.5998712153734,1.0
2023-03-18,982.1327744248882,982.1327744248882,982.1327744248882,982.1327744248882,1.0
2023-03-19,981.6594909219464,981.6594909219464,981.6594909219464,981.6594909219464,1.0
2023-03-20,981.1800207065478,981.1800207065478,981.1800207065478,981.1800207065478,1.0
2023-03-21,980.6943637786925,980.6943637786925,980.6943637786925,980.6943637786925,1.0
2023-03-22,980.2025201383804,980.2025201383804,980.2025201383804,980.2025201383804,1.0
2023-03-23,979.7044897856115,979.7044897856115,979.7044897856115,979.7044897856115,1.0
2023-03-24,979.2002727203859,979.2002727203859,979.2002727203859,979.2002727203859,1.0
2023-03-25,978.6898689427035,978.6898689427035,978.6898689427035,978.6898689427035,1.0
2023-03-26,978.1732784525643,978.1732784525643,978.1732784525643,978.1732784525643,1.0
2023-03-27,977.6505012499684,977.6505012499684,977.6505012499684,977.6505012499684,1.0
2023-03-28,977.1215373349157,977.1215373349157,977.1215373349157,977.1215373349157,1.0
2023-03-29,976.5863867074064,976.5863867074064,976.5863867074064,976.5863867074064,1.0
2023-03-30,976.0450493674402,976.0450493674402,976.0450493674402,976.0450493674402,1.0
2023-03-31,975.4975253150172,975.4975253150172,975.4975253150172,975.4975253150172,1.0
2023-04-01,974.9438145501376,974.9438145501376,974.9438145501376,974.9438145501376,1.0
2023-04-02,974.3839170728012,974.3839170728012,974.3839170728012,974.3839170728012,1.0
2023-04-03,973.817832883008,973.817832883008,973.817832883008,973.817832883008,1.0
2023-04-04,973.2455619807581,973.2455619807581,973.2455619807581,973.2455619807581,1.0
2023-04-05,972.6671043660514,972.6671043660514,972.6671043660514,972.6671043660514,1.0
2023-04-06,972.0824600388879,972.0824600388879,972.0824600388879,972.0824600388879,1.0
2023-04-07,971.4916289992677,971.4916289992677,971.4916289992677,971.4916289992677,1.0
2023-04-08,970.8946112471907,970.8946112471907,970.8946112471907,970.8946112471907,1.0
2023-04-09,970.291406782657,970.291406782657,970.291406782657,970.291406782657,1.0
2023-04-10,969.6820156056665,969.6820156056665,969.6820156056665,969.6820156056665,1.0
2023-04-11,969.0664377162193,969.0664377162193,969.0664377162193,969.0664377162193,1.0
2023-04-12,968.4446731143153,968.4446731143153,968.4446731143153,968.4446731143153,1.0
2023-04-13,967.8167217999545,967.8167217999545,967.8167217999545,967.8167217999545,1.0
2023-04-14,967.182583773137,967.182583773137,967.182583773137,967.182583773137,1.0
2023-04-15,966.5422590338628,966.5422590338628,966.5422590338628,966.5422590338628,1.0
2023-04-16,965.8957475821318,965.8957475821318,965.8957475821318,965.8957475821318,1.0
2023-04-17,965.243049417944,965.243049417944,965.243049417944,965.243049417944,1.0
2023-04-18,964.5841645412995,964.5841645412995,964.5841645412995,964.5841645412995,1.0
2023-04-19,963.9190929521982,963.9190929521982,963.9190929521982,963.9190929521982,1.0
2023-04-20,963.2478346506401,963.2478346506401,963.2478346506401,963.2478346506401,1.0
2023-04-21,962.5703896366254,962.5703896366254,962.5703896366254,962.5703896366254,1.0
2023-04-22,961.8867579101537,961.8867579101537,961.8867579101537,961.8867579101537,1.0
2023-04-23,961.1969394712255,961.1969394712255,961.1969394712255,961.1969394712255,1.0
2023-04-24,960.5009343198404,960.5009343198404,960.5009343198404,960.5009343198404,1.0
2023-04-25,959.7987424559985,959.7987424559985,959.7987424559985,959.7987424559985,1.0
2023-04-26,959.0903638797,959.0903638797,959.0903638797,959.0903638797,1.0
2023-04-27,958.3757985909447,958.3757985909447,958.3757985909447,958.3757985909447,1.0
2023-04-28,957.6550465897326,957.6550465897326,957.6550465897326,957.6550465897326,1.0
2023-04-29,956.9281078760637,956.9281078760637,956.9281078760637,956.9281078760637,1.0
2023-04-30,956.1949824499382,956.1949824499382,956.1949824499382,956.1949824499382,1.0
2023-05-01,955.4556703113558,955.4556703113558,955.4556703113558,955.4556703113558,1.0
2023-05-02,954.7101714603167,954.7101714603167,954.7101714603167,954.7101714603167,1.0
2023-05-03,953.9584858968208,953.9584858968208,953.9584858968208,953.9584858968208,1.0
2023-05-04,953.2006136208681,953.2006136208681,953.2006136208681,953.2006136208681,1.0
2023-05-05,952.4365546324588,952.4365546324588,952.4365546324588,952.4365546324588,1.0
2023-05-06,951.6663089315927,951.6663089315927,951.6663089315927,951.6663089315927,1.0
2023-05-07,950.8898765182697,950.8898765182697,950.8898765182697,950.8898765182697,1.0
2023-05-08,950.10725739249,950.10725739249,950.10725739249,950.10725739249,1.0
2023-05-09,949.3184515542537,949.3184515542537,949.3184515542537,949.3184515542537,1.0
2023-05-10,948.5234590035606,948.5234590035606,948.5234590035606,948.5234590035606,1.0
2023-05-11,947.7222797404106,947.7222797404106,947.7222797404106,947.7222797404106,1.0
2023-05-12,946.9149137648039,946.9149137648039,946.9149137648039,946.9149137648039,1.0
2023-05-13,946.1013610767404,946.1013610767404,946.1013610767404,946.1013610767404,1.0
2023-05-14,945.2816216762203,945.2816216762203,945.2816216762203,945.2816216762203,1.0
2023-05-15,944.4556955632434,944.4556955632434,944.4556955632434,944.4556955632434,1.0
