Date,Open,High,Low,Close,Volume
2023-01-01,100.0,100.0,100.0,100.0,9.947990575229733
2023-01-02,104.3529674414752,104.3529674414752,104.3529674414752,104.3529674414752,8.705934882950412
2023-01-03,110.26704930678565,110.26704930678565,110.26704930678565,110.26704930678565,11.82816373062091
2023-01-04,116.06983621698417,116.06983621698417,116.06983621698417,116.06983621698417,11.605573820397046
2023-01-05,121.2424228902935,121.2424228902935,121.2424228902935,121.2424228902935,10.34517334661866
2023-01-06,127.36333367470692,127.36333367470692,127.36333367470692,127.36333367470692,12.241821568826845
2023-01-07,132.0608042784412,132.0608042784412,132.0608042784412,132.0608042784412,9.394941207468527
2023-01-08,136.70740891945692,136.70740891945692,136.70740891945692,136.70740891945692,9.293209282031432
2023-01-09,141.69102568080757,141.69102568080757,141.69102568080757,141.69102568080757,9.967233522701305
2023-01-10,145.86853238959236,145.86853238959236,145.86853238959236,145.86853238959236,8.355013417569557
2023-01-11,151.6932808596739,151.6932808596739,151.6932808596739,151.6932808596739,11.649496940163086
2023-01-12,158.42657061047083,158.42657061047083,158.42657061047083,158.42657061047083,13.466579501593856
2023-01-13,163.13251879296874,163.13251879296874,163.13251879296874,163.13251879296874,9.411896364995835
2023-01-14,167.4476030602273,167.4476030602273,167.4476030602273,167.4476030602273,8.630168534517116
2023-01-15,172.548529474528,172.548529474528,172.548529474528,172.548529474528,10.20185282860145
2023-01-16,178.35583781424526,178.35583781424526,178.35583781424526,178.35583781424526,11.614616679434489
2023-01-17,181.70518989522108,181.70518989522108,181.70518989522108,181.70518989522108,6.698704161951644
2023-01-18,184.38751291420073,184.38751291420073,184.38751291420073,184.38751291420073,5.364646037959265
2023-01-19,189.88769850879268,189.88769850879268,189.88769850879268,189.88769850879268,11.000371189183912
2023-01-20,194.63885421441324,194.63885421441324,194.63885421441324,194.63885421441324,9.50231141124114
2023-01-21,200.45621627556324,200.45621627556324,200.45621627556324,200.45621627556324,11.634724122300007
2023-01-22,204.18381746479176,204.18381746479176,204.18381746479176,204.18381746479176,7.455202378457033
2023-01-23,209.8546764950698,209.8546764950698,209.8546764950698,209.8546764950698,11.341718060556078
